name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,kmeans
i thought i died inside,singles,guccihighwaters,4pUzAWwqEBpgt2B5JsMzmC,2017-10-15,2,186480,0.66,0.908,0.383,0.0,0.106,0.173,-9.781,0.0359,129.959,6,4,1
i am burning,singles,guccihighwaters,1QmRV9gwHujIMkF2MhjpSn,2017-10-15,0,173096,0.697,0.94,0.498,0.000379,0.111,0.273,-6.449,0.0426,140.181,3,4,1
Losin Control,There's Really A Wolf,Russ,4cxMGhkinTocPSVVKWIw0d,2017-05-05,75,237506,0.759,0.515,0.245,0.000154,0.102,0.209,-6.545,0.138,96.992,6,4,1
what are you so afraid of,SKINS,XXXTENTACION,57nOpVSc3j9o03Cr928ZM4,2018-12-07,67,150769,0.639,0.774,0.312,0.469,0.0857,0.347,-9.902,0.0301,103.369,0,4,1
im gonna fade away,singles,guccihighwaters,1DtsjONE51HFBpsjpYhZnG,2017-10-15,0,225441,0.74,0.888,0.566,0.0,0.103,0.372,-5.815,0.0371,132.015,3,4,1
Love Again,Missing,itssvd,24AwtsoqGVqmCyFHpjMEBm,2017-02-12,0,89340,0.643,0.809,0.417,0.0147,0.168,0.355,-10.155,0.186,94.435,4,4,1
Is This the Life I Chose?,The Dark Ages,Aaryan Shah,2P13hDaVsOIvltSsXmZzXs,2020-10-30,54,217173,0.599,0.744,0.332,6.93e-05,0.133,0.184,-9.434,0.0497,93.941,6,4,1
My Side,My Side,Neyomi,0c5gt68cTZE0DkHqS6ASuz,2021-03-19,45,148793,0.642,0.666,0.734,2.02e-06,0.111,0.426,-7.327,0.135,157.99,4,4,1
X (feat. Future),Savage Mode,21 Savage,6fwdbPMwP1zVStm8FybmkO,2016-07-15,72,258880,0.835,0.373,0.413,0.00133,0.101,0.111,-9.81,0.396,149.004,1,4,1
Noticed,Northsbest (Extended),Lil Mosey,7zLYKWcXnYeHHWidalz7rj,2018-10-19,75,165000,0.699,0.462,0.558,0.0,0.116,0.493,-7.622,0.0603,79.992,11,4,1
Want Beef? 2.0,Want Beef? 2.0,YSN Flow,7fxQmoMf84inucOZNzM8iz,2019-07-27,47,162901,0.742,0.459,0.382,0.0,0.338,0.385,-12.062,0.201,119.906,2,4,1
F.N,True 2 Myself,Lil Tjay,0RLLvYBopDwooCyvnTwgYu,2019-10-11,79,224000,0.567,0.354,0.515,0.0,0.078,0.321,-10.265,0.247,120.1,6,1,1
23 Island,Misunderstood,JayDaYoungan,2DnyKpPcFpC460wLJeGzOs,2019-10-11,67,243246,0.804,0.563,0.383,0.0,0.238,0.455,-10.984,0.354,118.009,7,4,1
Fade Away,Fade Away,The Kid LAROI,32ypPhtgTaETvFn3ZIHXTW,2020-04-17,64,179252,0.726,0.406,0.414,0.0,0.0713,0.47,-12.296,0.269,150.009,9,4,1
Shots,We Love You Tecca,Lil Tecca,6eSU1exzDvBEXmBRxspeh5,2019-08-30,65,109373,0.829,0.525,0.582,0.0,0.0759,0.51,-5.721,0.0415,108.028,7,4,1
10 Freaky Girls (with 21 Savage),NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,0AluA5RNsa4Cx6XRhf2hWZ,2018-11-06,78,208293,0.81,0.588,0.353,0.0,0.102,0.0727,-9.931,0.31,88.031,6,4,1
Love Me,We Love You Tecca,Lil Tecca,4e0FYxSROat25pH16zMTZI,2019-08-30,77,117013,0.719,0.632,0.538,0.0,0.135,0.803,-6.897,0.28,204.132,11,4,1
Ghostface Killers (feat. Travis Scott),Without Warning,21 Savage,5u6vkDnOyaf8LsteDAj2ub,2017-10-30,70,268933,0.782,0.333,0.435,1.31e-05,0.342,0.242,-7.033,0.156,82.996,2,4,1
Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,4wVOKKEHUJxHCFFNUWDn0B,2020-05-01,80,220487,0.735,0.629,0.449,0.0,0.113,0.0397,-7.507,0.347,122.947,10,4,1
Stay High,Legends Never Die,Juice WRLD,1AnkdcHl86kEhDvhaKDuIe,2020-07-10,0,168684,0.745,0.439,0.5,0.0,0.0943,0.433,-6.184,0.136,76.968,8,4,1
Watch Out,Watch Out,2 Chainz,22DKsoYFV5npPXmnPpXL7i,2015-07-22,56,207813,0.899,0.826,0.504,0.0,0.052,0.537,-6.758,0.5,129.89,8,4,1
Through the Storm,Through the Storm,YoungBoy Never Broke Again,2u6XJ2PPaCyyRJqC0x6TMH,2018-06-08,0,163566,0.881,0.631,0.581,0.0,0.0986,0.876,-5.162,0.0901,78.508,5,4,1
CLOUT COBAIN | CLOUT CO13A1N,TA13OO,Denzel Curry,2LNMhZ3YijTO7USmqjgJfG,2018-07-27,66,231333,0.794,0.591,0.448,0.0,0.109,0.588,-4.771,0.0539,120.055,10,4,1
G.O.M.D.,2014 Forest Hills Drive,J. Cole,16qYlQ6koFxYVbiJbGHblz,2014-12-09,13,301133,0.89,0.331,0.393,8.81e-06,0.283,0.304,-10.821,0.267,128.084,4,4,1
The Kiss Of Venus (Dominic Fike),The Kiss Of Venus (Dominic Fike),Paul McCartney,3gCYle76USfbHa7VDTDg5V,2021-03-11,61,143530,0.715,0.627,0.374,0.0,0.11,0.633,-6.665,0.0399,89.982,8,4,1
Dancing in My Room,Dancing in My Room,347aidan,7CCCX50zGHMTuHsyKQy03l,2020-10-26,0,180121,0.979,0.658,0.41,3.42e-05,0.205,0.74,-11.056,0.112,119.971,8,4,1
Roll Up (feat. Marko Penn),Roll Up (feat. Marko Penn),B.o.B,6cbVp9abjjESjHgqjM1bWm,2016-04-29,54,168631,0.825,0.513,0.453,0.0,0.102,0.614,-8.17,0.0451,108.991,10,4,1
B-A-B-Y,Carla,Carla Thomas,35w6fQ0Wnuv7aIryRx7gTq,1966,56,177000,0.74,0.428,0.301,0.0,0.0782,0.669,-11.975,0.0467,113.61,8,4,1
Another Sad Love Song,American Teen,Khalid,52Qu0no0NBho3zyRmjlsHn,2017-04-27,65,244746,0.834,0.412,0.472,6.76e-05,0.0836,0.517,-7.777,0.0873,107.014,5,4,1
imagine if,imagine if,Garrett Nash,12gnUTEnxL6PYN06RX2Je1,2018-06-08,0,197216,0.907,0.568,0.452,0.0,0.244,0.691,-6.673,0.187,92.063,8,4,1
Have It All - Acoustic,Have It All (Acoustic),Jason Mraz,224gXcCGXI5YpFlGsWVTs0,2018-05-25,48,225148,0.726,0.474,0.498,0.0,0.0602,0.779,-4.924,0.0467,82.046,1,4,1
Ophelia,Cleopatra,The Lumineers,5NORWMFC27ywGSZxi8uquP,2016-04-08,78,160097,0.664,0.613,0.573,0.000363,0.0857,0.566,-6.519,0.0277,76.023,5,4,1
Life Goes On,Life Goes On,Bryce Vine,7HbKIvZWeJPD6JmxQymOZ8,2020-07-31,46,201856,0.828,0.625,0.617,0.000212,0.137,0.933,-9.005,0.0501,105.981,4,4,1
peanut butter,see you later maybe never (demos),easy life,4K9Jh6jnw0P4FZUwrG6Keb,2020-05-29,54,160656,0.667,0.703,0.466,0.0,0.0807,0.819,-7.565,0.176,85.949,6,4,1
All The Time,Bahamas Is Afie,Bahamas,0qI1W6chJgvrSAzAkX9JBa,2014-08-19,63,234973,0.711,0.648,0.464,0.00373,0.0846,0.507,-4.816,0.0488,127.274,4,4,1
"Something to Rap About (feat. Tyler, The Creator)",Alfredo,Freddie Gibbs,5OkYfk72CNL8XLqa3gp9q7,2020-05-29,66,282560,0.406,0.469,0.524,3.95e-06,0.117,0.412,-11.071,0.255,56.046,5,4,1
My War,My War,Black Flag,4rrbptVnZifk4wC5mvNDPm,1984-03-01,49,226333,0.215,0.65,0.503,0.0283,0.098,0.35,-16.318,0.0463,186.866,1,1,1
Holiday In Cambodia,Fresh Fruit for Rotting Vegetables,Dead Kennedys,3RNlXmY0mgiTXWwn0BIudY,1980-01-01,16,279333,0.31,0.821,0.957,0.553,0.344,0.383,-8.706,0.0676,100.808,7,4,1
Damaged I,Damaged,Black Flag,4eYKTUU5AdmbaNHoHnGUpl,1981,30,230733,0.333,0.349,0.703,0.255,0.278,0.207,-14.835,0.0426,79.592,2,4,1
Wasted,Nervous Breakdown,Black Flag,4nrsxlCHeaa8NLrfhCI05b,2006-01-24,42,51373,0.46,0.645,0.941,0.0,0.392,0.168,-10.884,0.0764,91.414,0,4,1
Where Eagles Dare,Collection,Misfits,5LgiqEgpK54OfXC6947wbU,1986-01-01,60,128426,0.282,0.741,0.943,0.414,0.178,0.15,-7.746,0.121,182.381,2,4,1
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),Social House,2Yer0p7uB2lVBUAtANuuQp,2018-06-08,77,164640,0.769,0.66,0.479,0.0,0.0914,0.803,-5.339,0.0385,96.051,1,4,1
Mariposa,Mariposa,Peach Tree Rascals,4ja2gzrNh9VNigzoXfmbwD,2019-08-28,75,210000,0.676,0.617,0.525,0.0,0.356,0.421,-5.88,0.028,112.011,9,4,1
Catching Feelings (feat. Six60),Catching Feelings (feat. Six60),Drax Project,02VHspkXhhH1QCInRWWIfr,2019-09-04,54,218854,0.397,0.607,0.524,0.0,0.157,0.343,-5.846,0.103,175.562,3,4,1
Learn To Fly,Learn To Fly (with Elton John),Surfaces,518miTxc3a15X7HB8FgJUW,2020-06-12,60,209832,0.569,0.554,0.536,0.0,0.0655,0.656,-6.137,0.0819,173.695,1,4,1
Someone Like You,21,Adele,1zwMYTA5nlNjZxYrvBB2pV,2011-01-24,79,285240,0.556,0.893,0.319,0.0,0.0996,0.294,-8.251,0.0281,135.187,9,4,1
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,2012-12-07,85,213826,0.612,0.932,0.28,0.0,0.088,0.387,-8.648,0.0434,72.795,0,4,1
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,2019-05-17,86,182160,0.501,0.751,0.405,0.0,0.105,0.446,-5.679,0.0319,109.891,1,4,1
Almost Is Never Enough,Yours Truly,Ariana Grande,63bo7NDoWdMFXufhsYOxwG,2013-01-01,55,327773,0.323,0.824,0.327,0.0,0.101,0.335,-7.494,0.0411,81.329,2,4,1
Happier,÷ (Deluxe),Ed Sheeran,2RttW7RAu5nOAfq6YFvApB,2017-03-03,80,207520,0.522,0.536,0.385,0.0,0.135,0.236,-7.355,0.0288,89.792,0,4,1
Thinkin Bout You,channel ORANGE,Frank Ocean,7DfFc7a6Rwfi3YQMRbDMau,2012-07-10,77,200746,0.721,0.409,0.339,0.00153,0.0973,0.2,-11.195,0.0532,129.83,0,4,1
If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,2003-12-02,79,228706,0.609,0.603,0.444,6.86e-06,0.104,0.166,-9.129,0.106,118.402,7,3,1
Remember Who I Was,Remember Who I Was,James Arthur,7AsQ91Fnyga6cqYIJaMSVe,2016-10-21,36,178093,0.349,0.847,0.326,3.33e-06,0.112,0.179,-9.151,0.0504,76.909,8,4,1
"i hate u, i love u (feat. olivia o'brien)",us,Garrett Nash,7vRriwrloYVaoAe3a9wJHe,2016-03-25,78,251033,0.492,0.687,0.275,0.0,0.101,0.18,-13.4,0.3,92.6,6,4,1
Jealous,Jealous - EP,Labrinth,4G92yYrUs0cvY7G41YRI0z,2014-11-23,77,287693,0.439,0.874,0.153,0.0,0.107,0.104,-8.95,0.0479,116.76,1,3,1
Let It Go,Chaos And The Calm,James Bay,13HVjjWUZFaWilh2QUJKsP,2014-12-15,70,260533,0.546,0.818,0.311,1.65e-05,0.107,0.246,-10.396,0.0288,147.464,1,4,1
Stay - Album Version (Edited),Unapologetic (Edited Version),Rihanna,789CxjEOtO76BVD1A9yJQH,2012-01-01,68,240706,0.621,0.945,0.31,6.12e-05,0.117,0.125,-10.164,0.0283,111.893,9,4,1
So Many Skies,Antipodes,Caroline Jones,2LF0OpWDJDad3cNGqwk3kf,2021-11-12,63,215611,0.469,0.752,0.334,2.48e-05,0.376,0.282,-8.172,0.0263,84.905,2,3,1
A Thousand Years,A Thousand Years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,2011-10-18,81,285120,0.421,0.309,0.407,0.000961,0.11,0.161,-7.445,0.0267,139.028,10,3,1
Supermarket Flowers,÷ (Deluxe),Ed Sheeran,4VuS959DSpr82t3qBqCrWG,2017-03-03,75,221106,0.589,0.914,0.242,0.0,0.0887,0.257,-10.517,0.0442,89.749,6,4,1
Dancing On My Own,Only Human (Deluxe),Calum Scott,2BOqDYLOJBiMOXShCV1neZ,2018-03-09,81,260285,0.681,0.837,0.174,3.35e-05,0.0983,0.231,-8.745,0.0315,112.672,1,4,1
Skinny Love,Birdy,Birdy,4RL77hMWUq35NYnPLXBpih,2011-11-04,71,201080,0.379,0.952,0.29,0.00106,0.118,0.169,-8.485,0.051,166.467,4,4,1
Jar of Hearts,lovestrong.,Christina Perri,0HZhYMZOcUzZKSFwPOti6m,2011-05-10,73,246587,0.349,0.726,0.348,0.0,0.12,0.0886,-6.142,0.0316,74.541,3,4,1
All of Me,Love In The Future (Expanded Edition),John Legend,3U4isOIWM3VvDubwSI3y7a,2013-08-30,85,269560,0.422,0.922,0.264,0.0,0.132,0.331,-7.064,0.0322,119.93,8,4,1
Superficial Love,The Intro,Ruth B.,5hwh37sTi84MVhCBMWzhGE,2015-11-27,68,207973,0.477,0.928,0.242,0.0,0.0818,0.488,-9.162,0.0529,43.509,8,4,1
River Of Tears,Know-It-All (Deluxe),Alessia Cara,5NRl32BO29q8xtWFvOlHZE,2015-11-13,28,254506,0.388,0.928,0.372,0.0,0.146,0.285,-5.72,0.0468,89.701,6,4,1
One Day,One Day,Tate McRae,27r2uANqwK7XbsiAZnzf9e,2017-12-24,52,202496,0.52,0.922,0.119,0.0,0.0883,0.355,-12.148,0.0407,69.217,0,4,1
Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,2YlZnw2ikdb837oKMKjBkW,2015-01-09,78,225053,0.63,0.4,0.53,0.0,0.177,0.417,-7.259,0.0434,108.038,0,3,1
Kiss Me,+,Ed Sheeran,0Tel1fmuCxEFV6wBLXsEdk,2011-09-09,70,280853,0.589,0.64,0.227,0.00469,0.0248,0.182,-16.67,0.0498,74.993,2,4,1
Lay Me Down,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,64GRDrL1efgXclrhVCeuA0,2015-11-06,73,219535,0.468,0.919,0.19,0.0,0.107,0.326,-11.138,0.0373,125.319,4,4,1
Photograph,x (Wembley Edition),Ed Sheeran,6fxVffaTuwjgEk5h9QyRjy,2013,65,258986,0.614,0.607,0.379,0.000464,0.0986,0.201,-10.48,0.0476,107.989,4,4,1
Let Me Down Slowly,Narrated For You,Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,2018-11-16,84,169353,0.652,0.74,0.557,0.0,0.124,0.483,-5.714,0.0318,150.073,1,4,1
idontwannabeyouanymore,dont smile at me,Billie Eilish,41zXlQxzTi6cGAjpOXyLYH,2017-12-22,80,203569,0.483,0.737,0.412,0.0,0.116,0.247,-8.461,0.0402,170.163,7,3,1
ocean eyes,Ocean Eyes,Billie Eilish,2uIX8YMNjGMD7441kqyyNU,2016-11-18,67,200560,0.475,0.819,0.37,0.0577,0.0841,0.157,-7.725,0.0361,144.828,4,4,1
Thinking out Loud,x (Deluxe Edition),Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,2014-06-21,83,281560,0.781,0.474,0.445,0.0,0.184,0.591,-6.061,0.0295,78.998,2,4,1
Break My Heart Again,Break My Heart Again,FINNEAS,2is19a6HY7ZdWP654IMhEE,2018-02-09,64,238012,0.402,0.907,0.151,0.0,0.0941,0.483,-14.227,0.0395,144.293,4,4,1
Malibu Nights,Malibu Nights,LANY,0Eqg0CQ7bK3RQIMPw1A7pl,2018-10-05,75,286928,0.559,0.701,0.422,1.99e-06,0.0853,0.191,-11.89,0.195,74.002,11,4,1
She Will Be Loved - Acoustic,1.22.03 Acoustic,Maroon 5,2sLS4tVaEoMYrNS67PVz0V,2004,67,276786,0.618,0.496,0.504,4.73e-06,0.698,0.58,-9.328,0.0319,98.12,11,4,1
Something's Gotta Give,Camila,Camila Cabello,7IL3UOlcJ6nmcCMwpnlfcA,2018-01-12,62,236360,0.545,0.367,0.458,0.0,0.118,0.164,-4.6,0.0279,79.943,5,4,1
Stay,beerbongs & bentleys,Post Malone,4H7WNRErSbONkM06blBoGc,2018-04-27,75,204426,0.507,0.449,0.48,0.0,0.147,0.35,-5.418,0.0266,86.046,5,4,1
Hurt,Back To Basics,Christina Aguilera,6gDXbcILAyBa2skSdbUYq7,2006-08-14,65,243373,0.327,0.775,0.295,0.0,0.107,0.143,-6.907,0.0313,148.574,4,4,1
when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,43zdsphuZLzwA9k4DJhU0I,2019-03-29,82,196077,0.367,0.978,0.111,3.97e-05,0.0897,0.198,-14.084,0.0972,82.642,4,4,1
I Can't Fall in Love Without You,So Good,Zara Larsson,4VPXFi4vFTtS9wHe6oMQaT,2017-03-17,66,180640,0.485,0.784,0.332,0.000122,0.146,0.273,-9.244,0.0338,130.813,4,4,1
I Hope,I Hope,Tayler Holder,4WRAJha1hu2dLMXGk3Xgox,2022-06-09,50,138218,0.608,0.539,0.477,1.51e-06,0.0962,0.492,-9.396,0.0502,114.01,8,4,1
Don't Forget About Me,XIII,CLOVES,4gVZhkcsZcwQ4mU1gEeXEO,2015-11-20,60,268853,0.494,0.822,0.243,0.00225,0.147,0.0722,-9.083,0.0316,126.063,5,4,1
Young And Beautiful,Young And Beautiful,Lana Del Rey,2nMeu6UenVvwUktBCpLMK9,2013-01-01,80,236053,0.324,0.262,0.416,3.69e-05,0.11,0.151,-8.92,0.0368,113.986,11,4,1
A Drop In The Ocean,The Bedroom Demos,Ron Pope,5JDcQAztvZTIkrWoZihgvC,2008-05-04,69,220239,0.447,0.785,0.393,0.0,0.28,0.564,-8.65,0.038,73.139,5,3,1
I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,53QF56cjZA9RTuuMZDrSA6,2012-04-13,71,240165,0.483,0.694,0.303,0.0,0.115,0.139,-10.058,0.0429,133.406,4,3,1
Life Is Worth Living,Purpose (Deluxe),Justin Bieber,4yWCzA44dQyp0SoeM81bUb,2015-11-13,60,234786,0.558,0.907,0.296,0.0,0.108,0.463,-9.18,0.0427,76.04,10,4,1
You Are The Reason,Only Human (Deluxe),Calum Scott,69vToJ9BMbbLlFZo7k7A7B,2018-03-09,81,204326,0.329,0.918,0.235,0.0,0.137,0.22,-7.699,0.0303,171.006,10,3,1
Shot Down,American Teen,Khalid,1Ob94QesoxHSBrypyBbdfd,2017-04-27,63,207106,0.767,0.893,0.512,0.000223,0.103,0.489,-6.777,0.0591,123.921,6,4,1
Lose You To Love Me,Rare,Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi,2020-01-10,81,206458,0.488,0.556,0.343,0.0,0.21,0.0978,-8.985,0.0436,102.819,4,4,1
Lover,Lover,Taylor Swift,1dGr1c8CrMLDpV6mPbImSI,2019-08-23,84,221306,0.359,0.492,0.543,1.58e-05,0.118,0.453,-7.582,0.0919,68.534,7,4,1
Heaven,BEYONCÉ [Platinum Edition],Beyoncé,0fYwfZcgijhIOyXn0RVPwq,2014-11-24,54,230893,0.346,0.573,0.188,0.0166,0.108,0.0388,-12.688,0.0327,103.265,6,4,1
Little Do You Know,It's About Us,Alex & Sierra,1almCHdsfikRPfVB9VrEdT,2014-10-06,77,185200,0.5,0.746,0.292,0.0,0.188,0.37,-8.554,0.0323,145.879,0,4,1
Say Something,Is There Anybody Out There?,A Great Big World,6Vc5wAMmXdKIAM7WUoEb7N,2014-01-20,75,229400,0.407,0.857,0.147,2.89e-06,0.0913,0.0765,-8.822,0.0355,141.284,2,3,1
Love Me or Leave Me,Get Weird (Expanded Edition),Little Mix,1n73Qe6oEprLsUNHXET2pb,2015-11-06,73,206493,0.437,0.566,0.351,0.0,0.0888,0.383,-6.823,0.0313,68.659,6,4,1
Hello,25,Adele,62PaSfnXSMyLshYJrlTuL3,2015-11-20,73,295502,0.578,0.33,0.43,0.0,0.0854,0.288,-6.134,0.0305,78.991,5,4,1
Jocelyn Flores,17,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,2017-08-25,85,119133,0.872,0.469,0.391,4.13e-06,0.297,0.437,-9.144,0.242,134.021,0,4,1
Let Her Go,All the Little Lights (Deluxe Version),Passenger,0JmiBCpWc1IAc0et7Xm7FL,2013-02-17,61,252733,0.479,0.365,0.545,0.0,0.0963,0.243,-7.346,0.0688,74.897,7,4,1
The Fault in Our Stars,The Fault in Our Stars,Troye Sivan,6LteLVcW0oWLjuW6nePyWb,2013-05-05,62,187194,0.481,0.613,0.179,2.84e-05,0.145,0.405,-21.424,0.109,74.85,3,4,1
Say You Won't Let Go,Back from the Edge,James Arthur,5uCax9HTNlzGybIStD3vDh,2016-10-28,84,211466,0.358,0.695,0.557,0.0,0.0902,0.494,-7.398,0.059,85.043,10,4,1
you broke me first,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,2020-04-17,84,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4,1
Too Good At Goodbyes - Edit,Too Good At Goodbyes,Sam Smith,0mel2N9Ws9r4yLQn5QE21Y,2017-09-08,0,201000,0.653,0.658,0.378,0.0,0.177,0.54,-8.273,0.0533,91.835,5,4,1
Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,4Of7rzpRpV1mWRbhp5rAqG,2019-05-17,80,220492,0.736,0.946,0.308,0.0,0.186,0.361,-7.83,0.0677,111.202,4,4,1
Purpose,Purpose (Deluxe),Justin Bieber,2IjyFRCRn8x1bEquOM3vxg,2015-11-13,67,210160,0.481,0.9,0.285,0.0,0.123,0.316,-10.848,0.0424,130.029,0,4,1
I'm Not The Only One,In The Lonely Hour,Sam Smith,7795WJLVKJoAyVoOtCWqXN,2014-05-26,82,239316,0.677,0.529,0.485,2.04e-05,0.0766,0.493,-5.795,0.0361,82.001,5,4,1
Not About Angels,Not About Angels,Birdy,5sF7hdYvhrcgNq8NZjfK8L,2014-04-13,71,189475,0.405,0.964,0.111,4.37e-05,0.0872,0.219,-11.879,0.0369,116.86,0,4,1
Broken-Hearted Girl,I AM...SASHA FIERCE,Beyoncé,31acMiV67UgKn1ScFChFxo,2008-11-14,57,277626,0.336,0.503,0.424,0.0,0.273,0.159,-7.203,0.0353,82.149,5,4,1
Little Things,Take Me Home (Expanded Edition),One Direction,0TAmnCzOtqRfvA38DDLTjj,2012-11-12,76,219040,0.709,0.811,0.22,0.0,0.175,0.53,-11.856,0.0327,110.076,7,4,1
Unfaithful,A Girl Like Me,Rihanna,13xxBnXOuiBxVxJI458B0i,2006-04-10,71,226973,0.588,0.839,0.391,0.0,0.227,0.349,-8.607,0.0334,144.069,0,4,1
Can't Help Falling in Love,Better,Haley Reinhart,6yIHGmQLJxWAUZ1ZkENemN,2016-04-29,75,173174,0.41,0.947,0.0485,0.0,0.108,0.247,-13.918,0.038,137.97,0,4,1
Close To You,ANTI (Deluxe),Rihanna,6D2tzc8kRnZb7P1lNwMBLH,2016-01-28,63,223213,0.494,0.895,0.17,0.0,0.139,0.145,-11.368,0.0337,80.098,10,4,1
Consequences,Camila,Camila Cabello,7sTtHHrD0zDpmzQzH3zegz,2018-01-12,68,178466,0.455,0.889,0.292,0.0,0.106,0.43,-6.792,0.0563,84.339,0,5,1
September Song - Guitar Acoustic,Raised Under Grey Skies (Deluxe),JP Cooper,7bMkcxifc4EjIQKw49EC7h,2017-10-06,68,212152,0.593,0.355,0.394,0.0,0.121,0.543,-8.946,0.029,94.909,0,4,1
Don't Let Me Down,Covers,Conor Maynard,4ks6j7JsfJorc1tb4THJo8,2016-08-05,60,164129,0.446,0.913,0.37,0.0,0.126,0.209,-8.447,0.0464,108.58,9,3,1
You're Beautiful,Back to Bedlam,James Blunt,0vg4WnUWvze6pBOJDTq99k,2005-08-08,76,209493,0.675,0.633,0.479,1.76e-05,0.088,0.454,-9.87,0.0278,81.998,0,4,1
Slow Dancing in a Burning Room,Continuum,John Mayer,2jdAk8ATWIL3dwT47XpRfu,2006-09-11,74,242000,0.667,0.575,0.361,0.00506,0.0805,0.29,-8.69,0.0273,134.018,1,5,1
Lost Without You,Freya Ridings,Freya Ridings,3cWI6Hj9LQ0MfMuhw9uSMc,2019-07-19,69,225853,0.386,0.932,0.136,0.0,0.0653,0.0976,-9.267,0.0458,67.016,6,3,1
Take Me to Church,Hozier,Hozier,0aOluBqXYd0rFSCsgDyAWX,2014-10-07,62,241693,0.575,0.637,0.664,0.0,0.116,0.437,-5.303,0.0481,129.07,4,4,1
Don't Watch Me Cry,Lost & Found,Jorja Smith,202lm9YX5WmAac83tOGlVn,2018-06-08,62,190429,0.559,0.887,0.157,0.0,0.107,0.348,-10.132,0.0414,130.877,1,4,1
Hello,25,Adele,4aebBr4JAihzJQR0CiIZJv,2015-11-20,2,295502,0.47,0.329,0.431,0.0,0.0854,0.289,-6.129,0.0342,157.98,5,4,1
Love Yourself,Purpose (Deluxe),Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,2015-11-13,84,233720,0.609,0.835,0.378,0.0,0.28,0.515,-9.828,0.438,100.418,4,4,1
Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,4ZLzoOkj0MPWrTLvooIuaa,2018-10-08,80,179080,0.498,0.72,0.235,0.0,0.144,0.0895,-16.541,0.188,118.917,1,4,1
The Letter,You Should Be Here,Kehlani,3rGew9pmFEmGD9nZ12F1tN,2015-04-28,47,232169,0.448,0.855,0.241,0.0,0.124,0.131,-8.643,0.0328,131.259,10,4,1
Mirror,Mirror,Madison Ryann Ward,5G2Q4Vx9zwBAdQoEWgM8uX,2018-04-06,63,194746,0.646,0.43,0.42,0.0,0.107,0.0925,-6.21,0.084,129.468,6,3,1
You Say,Look Up Child,Lauren Daigle,6Up545NUflOiXo8cEraH49,2018-09-07,75,274693,0.494,0.682,0.632,0.0,0.0869,0.0797,-6.89,0.0342,147.873,5,4,1
Liability,Melodrama,Lorde,6Kkt27YmFyIFrcX3QXFi2o,2017-06-16,74,171727,0.587,0.92,0.229,0.0,0.1,0.379,-11.254,0.128,75.67,10,4,1
scared,brent,Jeremy Zucker,6r2JV75tE0vNgNCv4HKsBC,2019-05-03,66,207520,0.583,0.933,0.075,1.4e-06,0.111,0.347,-15.843,0.0726,108.418,5,4,1
my boyfriend,my boyfriend,Ava Della Pietra,1NGquryMIKyUBbzId9M3hd,2022-05-20,44,162516,0.549,0.783,0.368,0.0,0.322,0.494,-7.349,0.0289,130.8,0,4,1
If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,2kJwzbxV2ppxnQoYw4GLBZ,2019-10-17,79,208687,0.464,0.866,0.473,0.0,0.109,0.604,-10.086,0.129,75.801,1,4,1
The One That Got Away - Acoustic,Teenage Dream: The Complete Confection,Katy Perry,5jx8tCxiO0uIbo2uNia23K,2012-03-12,68,259040,0.714,0.697,0.434,0.0,0.0919,0.352,-11.542,0.0396,123.942,4,4,1
Million Reasons,Joanne (Deluxe),Lady Gaga,7dZ1Odmx9jWIweQSatnRqo,2016-10-21,77,205280,0.666,0.494,0.423,0.0,0.106,0.154,-8.012,0.043,129.89,0,4,1
We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind,Charlie Puth,37FXw5QGFN7uwwsLy8uAc0,2016-01-29,70,217706,0.728,0.621,0.563,0.0,0.179,0.352,-8.053,0.134,100.017,1,4,1
